DATE,IPUTIL,IPG321S,UNEMPLOY,IPB53122S,IPG333S,PCE,MORTGAGE30US,FPCPITOTLZGUSA,INTDSRUSM193N,INDPRO,UNRATE,IPN3311A2RS,GDP,IPB54100S,CSUSHPISA,GDI
01-12-1981,58.7538,,,,,,,,,,,,,,,
01-01-1982,58.6773,,,,,,,,,,,,,,,
01-02-1982,57.0669,,,,,,,,,,,,,,,
01-03-1982,57.0847,,,,,,,,,,,,,,,
01-04-1982,57.1589,,,,,,,,,,,,,,,
01-05-1982,55.6165,,,,,,,,,,,,,,,
01-06-1982,55.8156,,,,,,,,,,,,,,,
01-07-1982,55.8107,,,,,,,,,,,,,,,
01-08-1982,55.1218,,,,,,,,,,,,,,,
01-09-1982,55.3063,,,,,,,,,,,,,,,
01-10-1982,55.4728,,,,,,,,,,,,,,,
01-11-1982,56.2143,,,,,,,,,,,,,,,
01-12-1982,54.5005,,,,,,,,,,,,,,,
01-01-1983,54.3859,,,,,,,,,,,,,,,
01-02-1983,52.9868,,,,,,,,,,,,,,,
01-03-1983,54.9214,,,,,,,,,,,,,,,
01-04-1983,55.9632,,,,,,,,,,,,,,,
01-05-1983,54.9256,,,,,,,,,,,,,,,
01-06-1983,54.7609,,,,,,,,,,,,,,,
01-07-1983,56.6429,,,,,,,,,,,,,,,
01-08-1983,58.9367,,,,,,,,,,,,,,,
01-09-1983,58.7855,,,,,,,,,,,,,,,
01-10-1983,57.8501,,,,,,,,,,,,,,,
01-11-1983,58.1937,,,,,,,,,,,,,,,
01-12-1983,60.9012,,,,,,,,,,,,,,,
01-01-1984,60.6747,,,,,,,,,,,,,,,
01-02-1984,59.3802,,,,,,,,,,,,,,,
01-03-1984,60.8294,,,,,,,,,,,,,,,
01-04-1984,60.5065,,,,,,,,,,,,,,,
01-05-1984,61.0651,,,,,,,,,,,,,,,
01-06-1984,60.7373,,,,,,,,,,,,,,,
01-07-1984,59.0902,,,,,,,,,,,,,,,
01-08-1984,59.7139,,,,,,,,,,,,,,,
01-09-1984,59.0898,,,,,,,,,,,,,,,
01-10-1984,59.0571,,,,,,,,,,,,,,,
01-11-1984,59.8144,,,,,,,,,,,,,,,
01-12-1984,58.8117,,,,,,,,,,,,,,,
01-01-1985,61.2879,,,,,,,,,,,,,,,
01-02-1985,63.4202,,,,,,,,,,,,,,,
01-03-1985,60.5034,,,,,,,,,,,,,,,
01-04-1985,61.1006,,,,,,,,,,,,,,,
01-05-1985,60.9681,,,,,,,,,,,,,,,
01-06-1985,60.4293,,,,,,,,,,,,,,,
01-07-1985,60.6475,,,,,,,,,,,,,,,
01-08-1985,60.5193,,,,,,,,,,,,,,,
01-09-1985,61.6959,,,,,,,,,,,,,,,
01-10-1985,61.1467,,,,,,,,,,,,,,,
01-11-1985,61.0476,,,,,,,,,,,,,,,
01-12-1985,63.9598,,,,,,,,,,,,,,,
01-01-1986,61.9405,,,,,,,,,,,,,,,
01-02-1986,61.4114,,,,,,,,,,,,,,,
01-03-1986,60.5541,,,,,,,,,,,,,,,
01-04-1986,60.9152,,,,,,,,,,,,,,,
01-05-1986,61.6259,,,,,,,,,,,,,,,
01-06-1986,61.9864,,,,,,,,,,,,,,,
01-07-1986,63.1015,,,,,,,,,,,,,,,
01-08-1986,61.544,,,,,,,,,,,,,,,
01-09-1986,62.131,,,,,,,,,,,,,,,
01-10-1986,62.5241,,,,,,,,,,,,,,,
01-11-1986,62.5461,,,,,,,,,,,,,,,
01-12-1986,63.42,,,,,,,,,,,,,,,
01-01-1987,62.501,,,,,,,,,,,,,,,
01-02-1987,63.0963,,,,,,,,,,,,,,,
01-03-1987,63.7617,,,,,,,,,,,,,,,
01-04-1987,64.3776,,,,,,,,,,,,,,,
01-05-1987,64.8413,,,,,,,,,,,,,,,
01-06-1987,65.5725,,,,,,,,,,,,,,,
01-07-1987,65.69,,,,,,,,,,,,,,,
01-08-1987,66.5655,,,,,,,,,,,,,,,
01-09-1987,65.1613,,,,,,,,,,,,,,,
01-10-1987,65.8126,,,,,,,,,,,,,,,
01-11-1987,65.8462,,,,,,,,,,,,,,,
01-12-1987,65.8635,,,,,,,,,,,,,,,
01-01-1988,67.6773,,,,,,,,,,,,,,,
01-02-1988,69.0939,,,,,,,,,,,,,,,
01-03-1988,68.8457,,,,,,,,,,,,,,,
01-04-1988,68.1035,,,,,,,,,,,,,,,
01-05-1988,67.8843,,,,,,,,,,,,,,,
01-06-1988,68.7959,,,,,,,,,,,,,,,
01-07-1988,69.4641,,,,,,,,,,,,,,,
01-08-1988,71.8892,,,,,,,,,,,,,,,
01-09-1988,68.5924,,,,,,,,,,,,,,,
01-10-1988,69.0632,,,,,,,,,,,,,,,
01-11-1988,68.7044,,,,,,,,,,,,,,,
01-12-1988,69.1141,,,,,,,,,,,,,,,
01-01-1989,66.7954,,,,,,,,,,,,,,,
01-02-1989,70.1449,,,,,,,,,,,,,,,
01-03-1989,72.0012,,,,,,,,,,,,,,,
01-04-1989,70.0298,,,,,,,,,,,,,,,
01-05-1989,70.3492,,,,,,,,,,,,,,,
01-06-1989,70.1668,,,,,,,,,,,,,,,
01-07-1989,70.5195,,,,,,,,,,,,,,,
01-08-1989,71.4138,,,,,,,,,,,,,,,
01-09-1989,70.4548,,,,,,,,,,,,,,,
01-10-1989,71.3518,,,,,,,,,,,,,,,
01-11-1989,72.004,,,,,,,,,,,,,,,
01-12-1989,77.1682,,,,,,,,,,,,,,,
01-01-1990,71.3336,,,,,,,,,,,,,,,
01-02-1990,70.4283,,,,,,,,,,,,,,,
01-03-1990,71.4045,,,,,,,,,,,,,,,
01-04-1990,71.8763,,,,,,,,,,,,,,,
01-05-1990,72.2679,,,,,,,,,,,,,,,
01-06-1990,73.0031,,,,,,,,,,,,,,,
01-07-1990,72.763,,,,,,,,,,,,,,,
01-08-1990,73.4729,,,,,,,,,,,,,,,
01-09-1990,74.3511,,,,,,,,,,,,,,,
01-10-1990,73.2348,,,,,,,,,,,,,,,
01-11-1990,71.7238,,,,,,,,,,,,,,,
01-12-1990,72.2249,,,,,,,,,,,,,,,
01-01-1991,73.4997,,,,,,,,,,,,,,,
01-02-1991,71.6396,,,,,,,,,,,,,,,
01-03-1991,72.6253,,,,,,,,,,,,,,,
01-04-1991,72.5587,,,,,,,,,,,,,,,
01-05-1991,75.7275,,,,,,,,,,,,,,,
01-06-1991,76.0065,,,,,,,,,,,,,,,
01-07-1991,75.4157,,,,,,,,,,,,,,,
01-08-1991,74.8723,,,,,,,,,,,,,,,
01-09-1991,74.738,,,,,,,,,,,,,,,
01-10-1991,74.6448,,,,,,,,,,,,,,,
01-11-1991,75.3495,,,,,,,,,,,,,,,
01-12-1991,73.341,,,,,,,,,,,,,,,
01-01-1992,72.9764,,,,,,,,,,,,,,,
01-02-1992,73.4333,,,,,,,,,,,,,,,
01-03-1992,73.1599,,,,,,,,,,,,,,,
01-04-1992,74.8434,,,,,,,,,,,,,,,
01-05-1992,73.782,,,,,,,,,,,,,,,
01-06-1992,72.6948,,,,,,,,,,,,,,,
01-07-1992,73.1373,,,,,,,,,,,,,,,
01-08-1992,72.9112,,,,,,,,,,,,,,,
01-09-1992,74.0089,,,,,,,,,,,,,,,
01-10-1992,75.2583,,,,,,,,,,,,,,,
01-11-1992,75.9166,,,,,,,,,,,,,,,
01-12-1992,77.1935,,,,,,,,,,,,,,,
01-01-1993,74.6012,,,,,,,,,,,,,,,
01-02-1993,76.6582,,,,,,,,,,,,,,,
01-03-1993,77.4498,,,,,,,,,,,,,,,
01-04-1993,76.5773,,,,,,,,,,,,,,,
01-05-1993,74.5118,,,,,,,,,,,,,,,
01-06-1993,76.4242,,,,,,,,,,,,,,,
01-07-1993,77.5371,,,,,,,,,,,,,,,
01-08-1993,78.0398,,,,,,,,,,,,,,,
01-09-1993,77.1816,,,,,,,,,,,,,,,
01-10-1993,76.9436,,,,,,,,,,,,,,,
01-11-1993,77.4616,,,,,,,,,,,,,,,
01-12-1993,77.7885,,,,,,,,,,,,,,,
01-01-1994,80.0825,,,,,,,,,,,,,,,
01-02-1994,79.2909,,,,,,,,,,,,,,,
01-03-1994,77.9975,,,,,,,,,,,,,,,
01-04-1994,77.2522,,,,,,,,,,,,,,,
01-05-1994,76.918,,,,,,,,,,,,,,,
01-06-1994,80.2136,,,,,,,,,,,,,,,
01-07-1994,78.7807,,,,,,,,,,,,,,,
01-08-1994,78.224,,,,,,,,,,,,,,,
01-09-1994,78.1475,,,,,,,,,,,,,,,
01-10-1994,78.4079,,,,,,,,,,,,,,,
01-11-1994,77.8692,,,,,,,,,,,,,,,
01-12-1994,77.9424,,,,,,,,,,,,,,,
01-01-1995,78.5434,,,,,,,,,,,,,,,
01-02-1995,79.2427,,,,,,,,,,,,,,,
01-03-1995,79.1749,,,,,,,,,,,,,,,
01-04-1995,79.9034,,,,,,,,,,,,,,,
01-05-1995,81.0913,,,,,,,,,,,,,,,
01-06-1995,80.5445,,,,,,,,,,,,,,,
01-07-1995,81.5473,,,,,,,,,,,,,,,
01-08-1995,84.8013,,,,,,,,,,,,,,,
01-09-1995,81.3018,,,,,,,,,,,,,,,
01-10-1995,81.3992,,,,,,,,,,,,,,,
01-11-1995,82.4392,,,,,,,,,,,,,,,
01-12-1995,83.0918,,,,,,,,,,,,,,,
01-01-1996,83.8755,,,,,,,,,,,,,,,
01-02-1996,84.9759,,,,,,,,,,,,,,,
01-03-1996,84.7572,,,,,,,,,,,,,,,
01-04-1996,84.198,,,,,,,,,,,,,,,
01-05-1996,85.0916,,,,,,,,,,,,,,,
01-06-1996,83.965,,,,,,,,,,,,,,,
01-07-1996,81.0758,,,,,,,,,,,,,,,
01-08-1996,82.1146,,,,,,,,,,,,,,,
01-09-1996,81.765,,,,,,,,,,,,,,,
01-10-1996,82.6026,,,,,,,,,,,,,,,
01-11-1996,84.0758,,,,,,,,,,,,,,,
01-12-1996,83.1135,,,,,,,,,,,,,,,
01-01-1997,83.8392,,,,,,,,,,,,,,,
01-02-1997,82.8665,,,,,,,,,,,,,,,
01-03-1997,81.0418,,,,,,,,,,,,,,,
01-04-1997,82.9114,,,,,,,,,,,,,,,
01-05-1997,81.7598,,,,,,,,,,,,,,,
01-06-1997,81.3617,,,,,,,,,,,,,,,
01-07-1997,83.0849,,,,,,,,,,,,,,,
01-08-1997,82.7088,,,,,,,,,,,,,,,
01-09-1997,83.6476,,,,,,,,,,,,,,,
01-10-1997,85.1437,,,,,,,,,,,,,,,
01-11-1997,85.0576,,,,,,,,,,,,,,,
01-12-1997,84.6877,,,,,,,,,,,,,,,
01-01-1998,81.3169,,,,,,,,,,,,,,,
01-02-1998,82.2469,,,,,,,,,,,,,,,
01-03-1998,84.7144,,,,,,,,,,,,,,,
01-04-1998,83.9198,,,,,,,,,,,,,,,
01-05-1998,85.5876,,,,,,,,,,,,,,,
01-06-1998,86.997,,,,,,,,,,,,,,,
01-07-1998,87.2702,,,,,,,,,,,,,,,
01-08-1998,86.7827,,,,,,,,,,,,,,,
01-09-1998,88.2412,,,,,,,,,,,,,,,
01-10-1998,87.3481,,,,,,,,,,,,,,,
01-11-1998,85.1378,,,,,,,,,,,,,,,
01-12-1998,85.3451,,,,,,,,,,,,,,,
01-01-1999,87.3329,,,,,,,,,,,,,,,
01-02-1999,85.9169,,,,,,,,,,,,,,,
01-03-1999,88.5105,,,,,,,,,,,,,,,
01-04-1999,87.899,,,,,,,,,,,,,,,
01-05-1999,87.1492,,,,,,,,,,,,,,,
01-06-1999,88.4027,,,,,,,,,,,,,,,
01-07-1999,90.3016,,,,,,,,,,,,,,,
01-08-1999,89.1793,,,,,,,,,,,,,,,
01-09-1999,88.569,,,,,,,,,,,,,,,
01-10-1999,88.2645,,,,,,,,,,,,,,,
01-11-1999,86.9753,,,,,,,,,,,,,,,
01-12-1999,88.4573,,,,,,,,,,,,,,,
01-01-2000,88.3443,,,,,,,,,,,,,,,
01-02-2000,89.4767,,,,,,,,,,,,,,,
01-03-2000,87.007,,,,,,,,,,,,,,,
01-04-2000,88.8574,,,,,,,,,,,,,,,
01-05-2000,92.1429,,,,,,,,,,,,,,,
01-06-2000,90.7908,,,,,,,,,,,,,,,
01-07-2000,88.1044,,,,,,,,,,,,,,,
01-08-2000,90.7035,,,,,,,,,,,,,,,
01-09-2000,91.1595,,,,,,,,,,,,,,,
01-10-2000,90.2762,,,,,,,,,,,,,,,
01-11-2000,93.506,,,,,,,,,,,,,,,
01-12-2000,95.683,,,,,,,,,,,,,,,
01-01-2001,93.9057,,,,,,,,,,,,,,,
01-02-2001,92.0578,,,,,,,,,,,,,,,
01-03-2001,91.4254,,,,,,,,,,,,,,,
01-04-2001,90.9805,,,,,,,,,,,,,,,
01-05-2001,90.2557,,,,,,,,,,,,,,,
01-06-2001,90.532,,,,,,,,,,,,,,,
01-07-2001,88.9631,,,,,,,,,,,,,,,
01-08-2001,91.3519,,,,,,,,,,,,,,,
01-09-2001,89.3658,,,,,,,,,,,,,,,
01-10-2001,90.1648,,,,,,,,,,,,,,,
01-11-2001,88.1329,,,,,,,,,,,,,,,
01-12-2001,86.9355,,,,,,,,,,,,,,,
01-01-2002,88.8619,,,,,,,,,,,,,,,
01-02-2002,89.2752,,,,,,,,,,,,,,,
01-03-2002,91.6828,,,,,,,,,,,,,,,
01-04-2002,93.795,,,,,,,,,,,,,,,
01-05-2002,93.206,,,,,,,,,,,,,,,
01-06-2002,93.2716,,,,,,,,,,,,,,,
01-07-2002,94.188,,,,,,,,,,,,,,,
01-08-2002,92.1286,,,,,,,,,,,,,,,
01-09-2002,93.8313,,,,,,,,,,,,,,,
01-10-2002,95.0098,,,,,,,,,,,,,,,
01-11-2002,94.7258,,,,,,,,,,,,,,,
01-12-2002,93.7955,,,,,,,,,,,,,,,
01-01-2003,95.2482,,,,,,,,,,,,,,,
01-02-2003,97.3421,,,,,,,,,,,,,,,
01-03-2003,94.0287,,,,,,,,,,,,,,,
01-04-2003,94.2482,,,,,,,,,,,,,,,
01-05-2003,94.1571,,,,,,,,,,,,,,,
01-06-2003,91.6663,,,,,,,,,,,,,,,
01-07-2003,94.4649,,,,,,,,,,,,,,,
01-08-2003,94.9361,,,,,,,,,,,,,,,
01-09-2003,94.0566,,,,,,,,,,,,,,,
01-10-2003,94.5662,,,,,,,,,,,,,,,
01-11-2003,94.7796,,,,,,,,,,,,,,,
01-12-2003,95.8989,,,,,,,,,,,,,,,
01-01-2004,97.5255,,,,,,,,,,,,,,,
01-02-2004,98.4253,,,,,,,,,,,,,,,
01-03-2004,94.4166,,,,,,,,,,,,,,,
01-04-2004,95.8968,,,,,,,,,,,,,,,
01-05-2004,97.7861,,,,,,,,,,,,,,,
01-06-2004,95.5369,,,,,,,,,,,,,,,
01-07-2004,94.0917,,,,,,,,,,,,,,,
01-08-2004,91.8603,,,,,,,,,,,,,,,
01-09-2004,95.721,,,,,,,,,,,,,,,
01-10-2004,95.9619,,,,,,,,,,,,,,,
01-11-2004,96.2823,,,,,,,,,,,,,,,
01-12-2004,98.0639,,,,,,,,,,,,,,,
01-01-2005,96.5151,,,,,,,,,,,,,,,
01-02-2005,95.3753,,,,,,,,,,,,,,,
01-03-2005,98.2593,,,,,,,,,,,,,,,
01-04-2005,96.3903,,,,,,,,,,,,,,,
01-05-2005,96.2996,,,,,,,,,,,,,,,
01-06-2005,99.4156,,,,,,,,,,,,,,,
01-07-2005,99.4575,,,,,,,,,,,,,,,
01-08-2005,99.1053,,,,,,,,,,,,,,,
01-09-2005,100.3242,,,,,,,,,,,,,,,
01-10-2005,98.3403,,,,,,,,,,,,,,,
01-11-2005,97.4209,,,,,,,,,,,,,,,
01-12-2005,100.3057,,,,,,,,,,,,,,,
01-01-2006,92.1978,,,,,,,,,,,,,,,
01-02-2006,95.5707,,,,,,,,,,,,,,,
01-03-2006,97.9429,,,,,,,,,,,,,,,
01-04-2006,97.1612,,,,,,,,,,,,,,,
01-05-2006,98.3413,,,,,,,,,,,,,,,
01-06-2006,98.7904,,,,,,,,,,,,,,,
01-07-2006,100.2647,,,,,,,,,,,,,,,
01-08-2006,99.4357,,,,,,,,,,,,,,,
01-09-2006,96.4063,,,,,,,,,,,,,,,
01-10-2006,98.3758,,,,,,,,,,,,,,,
01-11-2006,98.8159,,,,,,,,,,,,,,,
01-12-2006,95.6856,,,,,,,,,,,,,,,
01-01-2007,97.7901,,,,,,,,,,,,,,,
01-02-2007,103.9051,,,,,,,,,,,,,,,
01-03-2007,99.0827,,,,,,,,,,,,,,,
01-04-2007,100.7645,,,,,,,,,,,,,,,
01-05-2007,100.9714,,,,,,,,,,,,,,,
01-06-2007,99.152,,,,,,,,,,,,,,,
01-07-2007,98.0884,,,,,,,,,,,,,,,
01-08-2007,102.7624,,,,,,,,,,,,,,,
01-09-2007,102.843,,,,,,,,,,,,,,,
01-10-2007,101.5947,,,,,,,,,,,,,,,
01-11-2007,101.6751,,,,,,,,,,,,,,,
01-12-2007,99.7152,,,,,,,,,,,,,,,
01-01-2008,100.9573,,,,,,,,,,,,,,,
01-02-2008,102.3709,,,,,,,,,,,,,,,
01-03-2008,101.5837,,,,,,,,,,,,,,,
01-04-2008,101.5522,,,,,,,,,,,,,,,
01-05-2008,100.3502,,,,,,,,,,,,,,,
01-06-2008,101.7977,,,,,,,,,,,,,,,
01-07-2008,100.4065,,,,,,,,,,,,,,,
01-08-2008,96.7349,,,,,,,,,,,,,,,
01-09-2008,98.6292,,,,,,,,,,,,,,,
01-10-2008,99.3008,,,,,,,,,,,,,,,
01-11-2008,100.6352,,,,,,,,,,,,,,,
01-12-2008,100.175,,,,,,,,,,,,,,,
01-01-2009,100.041,,,,,,,,,,,,,,,
01-02-2009,97.1721,,,,,,,,,,,,,,,
01-03-2009,98.4303,,,,,,,,,,,,,,,
01-04-2009,98.0094,,,,,,,,,,,,,,,
01-05-2009,96.6462,,,,,,,,,,,,,,,
01-06-2009,95.8288,,,,,,,,,,,,,,,
01-07-2009,94.5473,,,,,,,,,,,,,,,
01-08-2009,95.5934,,,,,,,,,,,,,,,
01-09-2009,96.7034,,,,,,,,,,,,,,,
01-10-2009,98.903,,,,,,,,,,,,,,,
01-11-2009,95.97,,,,,,,,,,,,,,,
01-12-2009,101.199,,,,,,,,,,,,,,,
01-01-2010,101.7464,,,,,,,,,,,,,,,
01-02-2010,103.2975,,,,,,,,,,,,,,,
01-03-2010,99.8351,,,,,,,,,,,,,,,
01-04-2010,96.8144,,,,,,,,,,,,,,,
01-05-2010,100.8985,,,,,,,,,,,,,,,
01-06-2010,102.9319,,,,,,,,,,,,,,,
01-07-2010,102.0691,,,,,,,,,,,,,,,
01-08-2010,102.3603,,,,,,,,,,,,,,,
01-09-2010,102.4008,,,,,,,,,,,,,,,
01-10-2010,99.0135,,,,,,,,,,,,,,,
01-11-2010,100.2125,,,,,,,,,,,,,,,
01-12-2010,105.5018,,,,,,,,,,,,,,,
01-01-2011,103.2908,,,,,,,,,,,,,,,
01-02-2011,101.4467,,,,,,,,,,,,,,,
01-03-2011,101.1303,,,,,,,,,,,,,,,
01-04-2011,100.6924,,,,,,,,,,,,,,,
01-05-2011,100.1151,,,,,,,,,,,,,,,
01-06-2011,101.2229,,,,,,,,,,,,,,,
01-07-2011,102.9112,,,,,,,,,,,,,,,
01-08-2011,102.7487,,,,,,,,,,,,,,,
01-09-2011,100.9022,,,,,,,,,,,,,,,
01-10-2011,99.5508,,,,,,,,,,,,,,,
01-11-2011,98.7612,,,,,,,,,,,,,,,
01-12-2011,97.4696,,,,,,,,,,,,,,,
01-01-2012,94.7898,,,,,,,,,,,,,,,
01-02-2012,95.4419,,,,,,,,,,,,,,,
01-03-2012,94.1049,,,,,,,,,,,,,,,
01-04-2012,97.435,,,,,,,,,,,,,,,
01-05-2012,101.6308,,,,,,,,,,,,,,,
01-06-2012,99.4199,,,,,,,,,,,,,,,
01-07-2012,101.2202,,,,,,,,,,,,,,,
01-08-2012,100.0609,,,,,,,,,,,,,,,
01-09-2012,98.3576,,,,,,,,,,,,,,,
01-10-2012,100.1777,,,,,,,,,,,,,,,
01-11-2012,99.2023,,,,,,,,,,,,,,,
01-12-2012,96.3946,,,,,,,,,,,,,,,
01-01-2013,97.8452,,,,,,,,,,,,,,,
01-02-2013,98.4595,,,,,,,,,,,,,,,
01-03-2013,102.5427,,,,,,,,,,,,,,,
01-04-2013,102.1643,,,,,,,,,,,,,,,
01-05-2013,100.0498,,,,,,,,,,,,,,,
01-06-2013,98.9983,,,,,,,,,,,,,,,
01-07-2013,98.9409,,,,,,,,,,,,,,,
01-08-2013,98.7053,,,,,,,,,,,,,,,
01-09-2013,99.9779,,,,,,,,,,,,,,,
01-10-2013,101.491,,,,,,,,,,,,,,,
01-11-2013,102.6798,,,,,,,,,,,,,,,
01-12-2013,105.1774,,,,,,,,,,,,,,,
01-01-2014,106.2564,,,,,,,,,,,,,,,
01-02-2014,105.3225,,,,,,,,,,,,,,,
01-03-2014,104.8648,,,,,,,,,,,,,,,
01-04-2014,101.9485,,,,,,,,,,,,,,,
01-05-2014,101.7405,,,,,,,,,,,,,,,
01-06-2014,100.0441,,,,,,,,,,,,,,,
01-07-2014,97.8369,,,,,,,,,,,,,,,
01-08-2014,98.6655,,,,,,,,,,,,,,,
01-09-2014,100.7814,,,,,,,,,,,,,,,
01-10-2014,101.4334,,,,,,,,,,,,,,,
01-11-2014,104.4854,,,,,,,,,,,,,,,
01-12-2014,101.3048,,,,,,,,,,,,,,,
01-01-2015,102.4818,,,,,,,,,,,,,,,
01-02-2015,107.7743,,,,,,,,,,,,,,,
01-03-2015,104.5847,,,,,,,,,,,,,,,
01-04-2015,101.6693,,,,,,,,,,,,,,,
01-05-2015,100.4593,,,,,,,,,,,,,,,
01-06-2015,101.3152,,,,,,,,,,,,,,,
01-07-2015,100.6373,,,,,,,,,,,,,,,
01-08-2015,100.9611,,,,,,,,,,,,,,,
01-09-2015,101.916,,,,,,,,,,,,,,,
01-10-2015,100.4876,,,,,,,,,,,,,,,
01-11-2015,97.8219,,,,,,,,,,,,,,,
01-12-2015,95.6692,,,,,,,,,,,,,,,
01-01-2016,99.7875,,,,,,,,,,,,,,,
01-02-2016,99.6171,,,,,,,,,,,,,,,
01-03-2016,95.4843,,,,,,,,,,,,,,,
01-04-2016,101.4088,,,,,,,,,,,,,,,
01-05-2016,99.9231,,,,,,,,,,,,,,,
01-06-2016,102.9041,,,,,,,,,,,,,,,
01-07-2016,102.9706,,,,,,,,,,,,,,,
01-08-2016,105.0717,,,,,,,,,,,,,,,
01-09-2016,102.5382,,,,,,,,,,,,,,,
01-10-2016,99.5918,,,,,,,,,,,,,,,
01-11-2016,97.1517,,,,,,,,,,,,,,,
01-12-2016,102.9462,,,,,,,,,,,,,,,
01-01-2017,97.6396,,,,,,,,,,,,,,,
01-02-2017,92.954,,,,,,,,,,,,,,,
01-03-2017,99.6527,,,,,,,,,,,,,,,
01-04-2017,99.5691,,,,,,,,,,,,,,,
01-05-2017,100.7725,,,,,,,,,,,,,,,
01-06-2017,101.1257,,,,,,,,,,,,,,,
01-07-2017,101.509,,,,,,,,,,,,,,,
01-08-2017,99.8438,,,,,,,,,,,,,,,
01-09-2017,99.2245,,,,,,,,,,,,,,,
01-10-2017,101.3529,,,,,,,,,,,,,,,
01-11-2017,101.5796,,,,,,,,,,,,,,,
01-12-2017,104.7767,,,,,,,,,,,,,,,
01-01-2018,107.3591,,,,,,,,,,,,,,,
01-02-2018,100.6622,,,,,,,,,,,,,,,
01-03-2018,103.2052,,,,,,,,,,,,,,,
01-04-2018,107.7681,,,,,,,,,,,,,,,
01-05-2018,104.2815,,,,,,,,,,,,,,,
01-06-2018,104.999,,,,,,,,,,,,,,,
01-07-2018,103.8182,,,,,,,,,,,,,,,
01-08-2018,105.1059,,,,,,,,,,,,,,,
01-09-2018,104.2559,,,,,,,,,,,,,,,
01-10-2018,105.8643,,,,,,,,,,,,,,,
01-11-2018,108.0543,,,,,,,,,,,,,,,
01-12-2018,103.1328,,,,,,,,,,,,,,,
01-01-2019,104.0043,,,,,,,,,,,,,,,
01-02-2019,105.0575,,,,,,,,,,,,,,,
01-03-2019,105.6521,,,,,,,,,,,,,,,
01-04-2019,102.8236,,,,,,,,,,,,,,,
01-05-2019,103.9272,,,,,,,,,,,,,,,
01-06-2019,101.6728,,,,,,,,,,,,,,,
01-07-2019,104.283,,,,,,,,,,,,,,,
01-08-2019,103.9742,,,,,,,,,,,,,,,
01-09-2019,105.0233,,,,,,,,,,,,,,,
01-10-2019,103.6667,,,,,,,,,,,,,,,
01-11-2019,105.777,,,,,,,,,,,,,,,
01-12-2019,102.2224,,,,,,,,,,,,,,,
01-01-2020,97.8024,,,,,,,,,,,,,,,
01-02-2020,101.4545,,,,,,,,,,,,,,,
01-03-2020,97.3048,,,,,,,,,,,,,,,
01-04-2020,99.3381,,,,,,,,,,,,,,,
01-05-2020,97.5429,,,,,,,,,,,,,,,
01-06-2020,101.4726,,,,,,,,,,,,,,,
01-07-2020,105.1515,,,,,,,,,,,,,,,
01-08-2020,103.3563,,,,,,,,,,,,,,,
01-09-2020,100.4418,,,,,,,,,,,,,,,
01-10-2020,100.3627,,,,,,,,,,,,,,,
01-11-2020,97.8283,,,,,,,,,,,,,,,
01-12-2020,103.5049,,,,,,,,,,,,,,,
01-01-2021,100.7853,,,,,,,,,,,,,,,
01-02-2021,108.254,,,,,,,,,,,,,,,
01-03-2021,98.9858,,,,,,,,,,,,,,,
01-04-2021,101.7408,,,,,,,,,,,,,,,
01-05-2021,100.9372,,,,,,,,,,,,,,,
01-06-2021,103.6142,,,,,,,,,,,,,,,
01-01-1972,,84.465,,,,,,,,,,,,,,
01-02-1972,,83.1391,,,,,,,,,,,,,,
01-03-1972,,82.0167,,,,,,,,,,,,,,
01-04-1972,,83.8582,,,,,,,,,,,,,,
01-05-1972,,83.2118,,,,,,,,,,,,,,
01-06-1972,,83.489,,,,,,,,,,,,,,
01-07-1972,,85.8761,,,,,,,,,,,,,,
01-08-1972,,83.4443,,,,,,,,,,,,,,
01-09-1972,,84.6633,,,,,,,,,,,,,,
01-10-1972,,87.6929,,,,,,,,,,,,,,
01-11-1972,,87.5937,,,,,,,,,,,,,,
01-12-1972,,84.4655,,,,,,,,,,,,,,
01-01-1973,,84.652,,,,,,,,,,,,,,
01-02-1973,,85.1229,,,,,,,,,,,,,,
01-03-1973,,84.4121,,,,,,,,,,,,,,
01-04-1973,,81.6432,,,,,,,,,,,,,,
01-05-1973,,80.1832,,,,,,,,,,,,,,
01-06-1973,,80.6643,,,,,,,,,,,,,,
01-07-1973,,80.2425,,,,,,,,,,,,,,
01-08-1973,,80.3843,,,,,,,,,,,,,,
01-09-1973,,81.443,,,,,,,,,,,,,,
01-10-1973,,80.2724,,,,,,,,,,,,,,
01-11-1973,,81.1111,,,,,,,,,,,,,,
01-12-1973,,81.9758,,,,,,,,,,,,,,
01-01-1974,,77.5461,,,,,,,,,,,,,,
01-02-1974,,79.6501,,,,,,,,,,,,,,
01-03-1974,,79.8246,,,,,,,,,,,,,,
01-04-1974,,80.1644,,,,,,,,,,,,,,
01-05-1974,,78.9397,,,,,,,,,,,,,,
01-06-1974,,78.8896,,,,,,,,,,,,,,
01-07-1974,,75.624,,,,,,,,,,,,,,
01-08-1974,,74.577,,,,,,,,,,,,,,
01-09-1974,,72.4157,,,,,,,,,,,,,,
01-10-1974,,67.3001,,,,,,,,,,,,,,
01-11-1974,,64.8259,,,,,,,,,,,,,,
01-12-1974,,62.0519,,,,,,,,,,,,,,
01-01-1975,,61.337,,,,,,,,,,,,,,
01-02-1975,,62.8996,,,,,,,,,,,,,,
01-03-1975,,63.0143,,,,,,,,,,,,,,
01-04-1975,,64.3726,,,,,,,,,,,,,,
